CRASH_ID
13403990
14504626
14673345
14768622
14838637
14838641
14838668
14838669
14838670
14838685
14838693
14838768
14838834
14838841
14838842
14838866
14838877
14838972
14838977
14839046
14839047
14839048
14839097
14839100
14839166
14839211
14839233
14839240
14839272
14839307
14839314
14839330
14839342
14839343
14839345
14839404
14839435
14839442
14839472
14839510
14839517
14839519
14839551
14839561
14839615
14839642
14839675
14839713
14839721
14839735
14839747
14839755
14839761
14839783
14839807
14839836
14839850
14839852
14839875
14839880
14839887
14839908
14839921
14839939
14839966
14839969
14839998
14840001
14840005
14840017
14840030
14840036
14840049
14840063
14840064
14840065
14840072
14840075
14840081
14840107
14840111
14840114
14840118
14840137
14840150
14840230
14840262
14840269
14840277
14840283
14840291
14840296
14840301
14840303
14840368
14840432
14840441
14840448
14840460
14840462
14840489
14840494
14840503
14840517
14840523
14840530
14840537
14840540
14840544
14840582
14840590
14840602
14840612
14840656
14840731
14840760
14840774
14840778
14840787
14840803
14840819
14840821
14840829
14840833
14840841
14840875
14840901
14840905
14840908
14840911
14840919
14840921
14840930
14840934
14840941
14840943
14840993
14840998
14841006
14841018
14841039
14841046
14841055
14841061
14841071
14841074
14841080
14841092
14841166
14841171
14841278
14841354
14841469
14841503
14841507
14841518
14841522
14841528
14841547
14841554
14841592
14841617
14841632
14841715
14841717
14841722
14841728
14841737
14841764
14841772
14841794
14841801
14841802
14841806
14841809
14841830
14841851
14841893
14841897
14841905
14841936
14841944
14842022
14842078
14842081
14842083
14842086
14842122
14842133
14842135
14842140
14842144
14842150
14842170
14842183
14842185
14842187
14842191
14842195
14842197
14842205
14842235
14842239
14842252
14842263
14842278
14842298
14842301
14842310
14842350
14842355
14842360
14842382
14842389
14842405
14842423
14842445
14842449
14842453
14842522
14842529
14842539
14842543
14842583
14842592
14842595
14842602
14842619
14842649
14842650
14842665
14842678
14842690
14842720
14842733
14842739
14842750
14842757
14842768
14842773
14842776
14842791
14842794
14842817
14842824
14842829
14842830
14842839
14842875
14842878
14842916
14842923
14842933
14842940
14842947
14842952
14842953
14842963
14842987
14843028
14843038
14843082
14843083
14843087
14843094
14843104
14843120
14843127
14843129
14843133
14843152
14843169
14843193
14843202
14843205
14843214
14843230
14843233
14843236
14843238
14843246
14843247
14843254
14843260
14843268
14843283
14843289
14843298
14843300
14843301
14843327
14843341
14843420
14843492
14843518
14843565
14843946
14844188
14844270
14844315
14844320
14844326
14844327
14844328
14844329
14844338
14844344
14844353
14844356
14844370
14844383
14844384
14844386
14844412
14844422
14844448
14844455
14844460
14844463
14844464
14844471
14844479
14844480
14844485
14844490
14844506
14844508
14844516
14844520
14844523
14844535
14844538
14844539
14844556
14844572
14844577
14844587
14844590
14844642
14844653
14844680
14844685
14844700
14844708
14844749
14844760
14844762
14844780
14844798
14844814
14844820
14844822
14844837
14844838
14844840
14844970
14844984
14844998
14845008
14845037
14845052
14845066
14845104
14845137
14845142
14845150
14845202
14845208
14845218
14845224
14845225
14845235
14845257
14845265
14845269
14845274
14845277
14845290
14845312
14845330
14845333
14845348
14845367
14845373
14845390
14845393
14845404
14845405
14845408
14845420
14845421
14845428
14845438
14845441
14845451
14845464
14845479
14845494
14845503
14845513
14845535
14845561
14845591
14845627
14845634
14845636
14845657
14845668
14845669
14845671
14845673
14845675
14845683
14845686
14845707
14845744
14845757
14845759
14845763
14845764
14845768
14845769
14845770
14845773
14845791
14845792
14845799
14845815
14845838
14845841
14845866
14845873
14845886
14845901
14845905
14845914
14845925
14845934
14845937
14845944
14845946
14845948
14845950
14845956
14845966
14845970
14845972
14845973
14845975
14845977
14845979
14845996
14846029
14846055
14846096
14846370
14846372
14846373
14846377
14846381
14846383
14846390
14846392
14846404
14846406
14846413
14846496
14846500
14846515
14846535
14846536
14846545
14846564
14846568
14846604
14846610
14846612
14846614
14846619
14846627
14846632
14846636
14846663
14846664
14846666
14846701
14846706
14846709
14846712
14846714
14846720
14846740
14846742
14846743
14846753
14846756
14846759
14846763
14846789
14846826
14846830
14846850
14846864
14846874
14846876
14846897
14846901
14846908
14846922
14846934
14846942
14846947
14846957
14846969
14846979
14847011
14847016
14847021
14847028
14847044
14847045
14847047
14847049
14847054
14847064
14847092
14847139
14847159
14847169
14847170
14847186
14847196
14847204
14847209
14847212
14847218
14847232
14847241
14847247
14847248
14847254
14847258
14847261
14847266
14847275
14847283
14847301
14847303
14847306
14847326
14847327
14847328
14847330
14847339
14847348
14847354
14847360
14847366
14847373
14847396
14847397
14847408
14847410
14847416
14847422
14847424
14847426
14847449
14847457
14847459
14847494
14847510
14847519
14847526
14847531
14847536
14847573
14847583
14847585
14847586
14847588
14847589
14847596
14847598
14847608
14847625
14847631
14847632
14847646
14847647
14847652
14847659
14847669
14847687
14847690
14847694
14847703
14847706
14847710
14847712
14847732
14847744
14847751
14847766
14847770
14847773
14847775
14847783
14847784
14847792
14847796
14847827
14847833
14847840
14847841
14847846
14847847
14847849
14847853
14847856
14847859
14847865
14847868
14847870
14847875
14847876
14847880
14847881
14847892
14847893
14847896
14847904
14847905
14847912
14847917
14847920
14847923
14847926
14847990
14848008
14848058
14848069
14848088
14848150
14848239
14848283
14848284
14848294
14848295
14848296
14848298
14848300
14848301
14848306
14848313
14848325
14848341
14848346
14848351
14848358
14848364
14848365
14848378
14848383
14848393
14848400
14848415
14848418
14848422
14848426
14848427
14848440
14848444
14848446
14848459
14848472
14848480
14848483
14848489
14848492
14848504
14848505
14848509
14848516
14848520
14848522
14848529
14848534
14848535
14848538
14848542
14848545
14848551
14848556
14848557
14848558
14848561
14848574
14848580
14848583
14848588
14848610
14848647
14848655
14848660
14848668
14848669
14848670
14848675
14848689
14848692
14848699
14848705
14848709
14848720
14848721
14848724
14848739
14848744
14848794
14848795
14848796
14848797
14848801
14848802
14848803
14848804
14848805
14848807
14848808
14848809
14848834
14848868
14848869
14848871
14848872
14848874
14848878
14848886
14848890
14848894
14848897
14848899
14848904
14848911
14848913
14848919
14848921
14848923
14848926
14848933
14848938
14848941
14848942
14848953
14848959
14848962
14848965
14848971
14848976
14848978
14848985
14848993
14848997
14849003
14849004
14849005
14849006
14849018
14849031
14849033
14849040
14849042
14849043
14849047
14849061
14849068
14849087
14849089
14849092
14849093
14849099
14849105
14849120
14849139
14849164
14849177
14849180
14849199
14849219
14849236
14849237
14849259
14849262
14849265
14849270
14849279
14849296
14849303
14849319
14849333
14849334
14849357
14849368
14849402
14849417
14849425
14849430
14849437
14849446
14849483
14849490
14849491
14849498
14849543
14849548
14849549
14849554
14849558
14849566
14849568
14849571
14849572
14849573
14849578
14849581
14849586
14849605
14849615
14849617
14849629
14849631
14849638
14849654
14849664
14849674
14849675
14849678
14849680
14849686
14849706
14849725
14849727
14849729
14849739
14849744
14849752
14849754
14849764
14849766
14849771
14849775
14849783
14849790
14849795
14849811
14849818
14849849
14849853
14849922
14849939
14849993
14849994
14849995
14849999
14850003
14850035
14850050
14850061
14850075
14850078
14850080
14850083
14850085
14850094
14850097
14850113
14850115
14850146
14850177
14850184
14850185
14850187
14850189
14850203
14850207
14850208
14850213
14850216
14850219
14850221
14850224
14850265
14850268
14850269
14850278
14850293
14850306
14850310
14850343
14850352
14850357
14850359
14850361
14850368
14850384
14850393
14850400
14850423
14850430
14850431
14850438
14850445
14850469
14850470
14850475
14850476
14850477
14850488
14850491
14850492
14850495
14850506
14850509
14850516
14850521
14850525
14850542
14850561
14850571
14850580
14850585
14850589
14850592
14850595
14850601
14850606
14850607
14850622
14850633
14850656
14850658
14850660
14850664
14850676
14850677
14850688
14850690
14850693
14850695
14850700
14850708
14850709
14850711
14850714
14850717
14850749
14850753
14850761
14850764
14850771
14850772
14850780
14850783
14850784
14850788
14850790
14850791
14850792
14850795
14850821
14850832
14850847
14850853
14850857
14850864
14850867
14850876
14850880
14850884
14850895
14850898
14850902
14850915
14850924
14850927
14850928
14850943
14850949
14850969
14850972
14850976
14850978
14851029
14851035
14851057
14851066
14851073
14851074
14851078
14851080
14851081
14851090
14851097
14851115
14851122
14851135
14851138
14851149
14851159
14851166
14851169
14851175
14851179
14851191
14851194
14851197
14851206
14851207
14851209
14851212
14851224
14851244
14851245
14851247
14851253
14851258
14851259
14851267
14851273
14851277
14851279
14851287
14851295
14851303
14851306
14851310
14851320
14851334
14851339
14851346
14851366
14851381
14851398
14851400
14851411
14851417
14851436
14851438
14851442
14851443
14851444
14851449
14851455
14851461
14851478
14851480
14851481
14851488
14851506
14851509
14851511
14851515
14851526
14851527
14851529
14851541
14851562
14851566
14851569
14851570
14851583
14851597
14851601
14851608
14851610
14851613
14851617
14851625
14851628
14851630
14851631
14851635
14851637
14851640
14851641
14851645
14851656
14851657
14851658
14851674
14851692
14851700
14851707
14851710
14851720
14851723
14851724
14851725
14851727
14851728
14851735
14851753
14851768
14851770
14851775
14851797
14851805
14851818
14851821
14851823
14851825
14851826
14851828
14851833
14851843
14851851
14851858
14851863
14851876
14851879
14851882
14851892
14851909
14851914
14851926
14851927
14851930
14851932
14851941
14851943
14851952
14851954
14851958
14851964
14851970
14851975
14851977
14851989
14851995
14852012
14852014
14852018
14852021
14852031
14852042
14852045
14852047
14852072
14852074
14852075
14852077
14852089
14852092
14852093
14852094
14852105
14852108
14852111
14852112
14852118
14852123
14852127
14852132
14852136
14852144
14852147
14852149
14852153
14852156
14852165
14852167
14852170
14852172
14852173
14852174
14852176
14852178
14852179
14852182
14852208
14852211
14852219
14852220
14852221
14852228
14852232
14852244
14852255
14852261
14852262
14852263
14852268
14852275
14852280
14852284
14852288
14852289
14852293
14852294
14852295
14852303
14852305
14852321
14852328
14852332
14852333
14852342
14852344
14852350
14852356
14852358
14852370
14852389
14852427
14852428
14852432
14852457
14852465
14852466
14852472
14852481
14852495
14852496
14852501
14852502
14852503
14852505
14852511
14852512
14852513
14852519
14852522
14852526
14852527
14852529
14852533
14852538
14852549
14852550
14852553
14852554
14852559
14852572
14852574
14852588
14852592
14852595
14852599
14852601
14852607
14852614
14852623
14852626
14852659
14852661
14852668
14852671
14852673
14852675
14852682
14852683
14852685
14852708
14852709
14852710
14852720
14852723
14852726
14852730
14852740
14852742
14852753
14852756
14852761
14852764
14852768
14852772
14852783
14852786
14852793
14852800
14852801
14852808
14852813
14852822
14852824
14852846
14852849
14852850
14852857
14852865
14852873
14852881
14852894
14852912
14852914
14852917
14852920
14852921
14852922
14852925
14852928
14852937
14852942
14852964
14852967
14852969
14853070
14853090
14853091
14853255
14853276
14853368
14853373
14853375
14853424
14853485
14853492
14853497
14853498
14853524
14853595
14853598
14853674
14853697
14853703
14853768
14853790
14853797
14853800
14853855
14853856
14853921
14853923
14853947
14853963
14853968
14853972
14853974
14853977
14853981
14853984
14853990
14854006
14854012
14854023
14854024
14854033
14854045
14854074
14854081
14854097
14854113
14854122
14854127
14854138
14854142
14854146
14854157
14854164
14854170
14854181
14854182
14854186
14854187
14854195
14854198
14854199
14854214
14854217
14854219
14854220
14854221
14854223
14854224
14854227
14854237
14854243
14854250
14854254
14854260
14854264
14854265
14854266
14854272
14854274
14854280
14854281
14854285
14854292
14854300
14854317
14854323
14854343
14854350
14854362
14854363
14854379
14854381
14854383
14854387
14854388
14854392
14854393
14854396
14854414
14854416
14854427
14854444
14854446
14854447
14854448
14854461
14854468
14854472
14854475
14854479
14854488
14854489
14854502
14854508
14854510
14854511
14854513
14854524
14854525
14854527
14854530
14854540
14854544
14854562
14854567
14854570
14854572
14854574
14854590
14854606
14854620
14854622
14854637
14854642
14854648
14854649
14854652
14854654
14854656
14854661
14854663
14854667
14854672
14854673
14854674
14854680
14854695
14854696
14854712
14854719
14854731
14854740
14854744
14854754
14854757
14854767
14854788
14854791
14854794
14854801
14854804
